ID,Imperor,Image_path_av,bbox_av_face
995,Severus Alexander,images/995_obv_Severus Alexander.jpg,"[76, 34, 241, 282]"
996,Severus Alexander,images/996_obv_Severus Alexander.jpg,"[64, 50, 234, 284]"
997,Severus Alexander,images/997_obv_Severus Alexander.jpg,"[50, 49, 228, 283]"
998,Severus Alexander,images/998_obv_Severus Alexander.jpg,"[67, 49, 234, 282]"
999,Severus Alexander,images/999_obv_Severus Alexander.jpg,"[60, 57, 220, 278]"
1000,Severus Alexander,images/1000_obv_Severus Alexander.jpg,"[56, 47, 242, 275]"
1001,Severus Alexander,images/1001_obv_Severus Alexander.jpg,"[50, 40, 215, 287]"
1002,Severus Alexander,images/1002_obv_Severus Alexander.jpg,"[40, 44, 228, 298]"
1003,Severus Alexander,images/1003_obv_Severus Alexander.jpg,"[62, 51, 240, 281]"
1004,Severus Alexander,images/1004_obv_Severus Alexander.jpg,"[72, 45, 228, 274]"
1005,Severus Alexander,images/1005_obv_Severus Alexander.jpg,"[87, 46, 228, 289]"
1006,Severus Alexander,images/1006_obv_Severus Alexander.jpg,"[62, 48, 219, 273]"
1007,Severus Alexander,images/1007_obv_Sallustia Orbiana__Severus Alexander.jpg,"[78, 28, 216, 274]"
1008,Severus Alexander,images/1008_obv_Severus Alexander.jpg,"[79, 42, 230, 255]"
1009,Severus Alexander,images/1009_obv_Severus Alexander.jpg,"[54, 20, 225, 295]"
1010,Severus Alexander,images/1010_obv_Severus Alexander.jpg,"[39, 39, 258, 281]"
1011,Severus Alexander,images/1011_obv_Severus Alexander.jpg,"[75, 74, 229, 270]"
1012,Severus Alexander,images/1012_obv_Severus Alexander.jpg,"[81, 45, 255, 277]"
1013,Severus Alexander,images/1013_obv_Severus Alexander.jpg,"[58, 56, 234, 279]"
1014,Severus Alexander,images/1014_obv_Severus Alexander.jpg,"[66, 63, 228, 259]"
1015,Severus Alexander,images/1015_obv_Severus Alexander.jpg,"[69.88771057128906, 15.309475898742676, 300.0, 281.7503967285156]"
1016,Severus Alexander,images/1016_obv_Severus Alexander.jpg,"[56, 42, 229, 260]"
1017,Severus Alexander,images/1017_obv_Severus Alexander.jpg,"[39, 22, 222, 271]"
1018,Severus Alexander,images/1018_obv_Severus Alexander.jpg,"[68, 35, 225, 284]"
1019,Severus Alexander,images/1019_obv_Severus Alexander.jpg,"[73, 50, 231, 249]"
1020,Severus Alexander,images/1020_obv_Severus Alexander.jpg,"[57, 65, 228, 274]"
1021,Severus Alexander,images/1021_obv_Severus Alexander.jpg,"[67, 56, 236, 266]"
1022,Severus Alexander,images/1022_obv_Severus Alexander.jpg,"[55, 45, 233, 255]"
1023,Severus Alexander,images/1023_obv_Severus Alexander.jpg,"[57, 70, 242, 285]"
1024,Severus Alexander,images/1024_obv_Severus Alexander.jpg,"[73, 60, 226, 281]"
1025,Severus Alexander,images/1025_obv_Severus Alexander.jpg,"[56, 52, 228, 280]"
1026,Severus Alexander,images/1026_obv_Severus Alexander.jpg,"[65, 21, 238, 284]"
1027,Severus Alexander,images/1027_obv_Severus Alexander.jpg,"[73, 39, 229, 269]"
1028,Severus Alexander,images/1028_obv_Severus Alexander.jpg,"[76, 56, 246, 253]"
1029,Severus Alexander,images/1029_obv_Severus Alexander.jpg,"[59.30299377441406, 53.28017044067383, 242.93405151367188, 281.9759826660156]"
1030,Severus Alexander,images/1030_obv_Severus Alexander.jpg,"[83, 49, 256, 301]"
1031,Severus Alexander,images/1031_obv_Severus Alexander.jpg,"[74, 42, 229, 263]"
1032,Severus Alexander,images/1032_obv_Severus Alexander.jpg,"[70, 42, 232, 287]"
1033,Severus Alexander,images/1033_obv_Severus Alexander.jpg,"[55, 53, 249, 280]"
1034,Severus Alexander,images/1034_obv_Severus Alexander.jpg,"[42.36671829223633, 31.82390022277832, 279.8329162597656, 294.73248291015625]"
1035,Severus Alexander,images/1035_obv_Severus Alexander.jpg,"[59, 46, 241, 291]"
1036,Severus Alexander,images/1036_obv_Severus Alexander.jpg,"[74, 43, 240, 284]"
1037,Severus Alexander,images/1037_obv_Severus Alexander.jpg,"[67, 35, 235, 275]"
1038,Severus Alexander,images/1038_obv_Severus Alexander.jpg,"[59, 38, 244, 279]"
1039,Severus Alexander,images/1039_obv_Severus Alexander.jpg,"[23.329551696777344, 43.95360565185547, 257.06243896484375, 291.796630859375]"
1040,Severus Alexander,images/1040_obv_Severus Alexander.jpg,"[47, 43, 233, 286]"
1041,Severus Alexander,images/1041_obv_Severus Alexander.jpg,"[67, 47, 247, 294]"
1042,Severus Alexander,images/1042_obv_Severus Alexander.jpg,"[16.812299728393555, 59.66788864135742, 226.23704528808594, 289.1783142089844]"
1043,Severus Alexander,images/1043_obv_Severus Alexander.jpg,"[3.1808135509490967, 50.92918014526367, 227.41348266601562, 291.757080078125]"
1044,Severus Alexander,images/1044_obv_Severus Alexander.jpg,"[61, 38, 234, 273]"
1045,Severus Alexander,images/1045_obv_Severus Alexander.jpg,"[63, 46, 227, 273]"
1046,Severus Alexander,images/1046_obv_Severus Alexander.jpg,"[65, 58, 224, 282]"
1047,Severus Alexander,images/1047_obv_Severus Alexander.jpg,"[80, 32, 244, 272]"
1048,Severus Alexander,images/1048_obv_Severus Alexander.jpg,"[92, 63, 247, 277]"
1049,Severus Alexander,images/1049_obv_Severus Alexander.jpg,"[64, 54, 229, 260]"
1050,Severus Alexander,images/1050_obv_Severus Alexander.jpg,"[80, 55, 234, 275]"
1051,Severus Alexander,images/1051_obv_Severus Alexander.jpg,"[84, 62, 228, 283]"
1052,Severus Alexander,images/1052_obv_Severus Alexander.jpg,"[82, 53, 242, 271]"
1053,Severus Alexander,images/1053_obv_Severus Alexander.jpg,"[79, 51, 241, 284]"
1054,Severus Alexander,images/1054_obv_Severus Alexander.jpg,"[58, 73, 210, 290]"
1055,Severus Alexander,images/1055_obv_Severus Alexander.jpg,"[42, 54, 225, 287]"
1056,Severus Alexander,images/1056_obv_Severus Alexander.jpg,"[71, 34, 240, 277]"
1057,Severus Alexander,images/1057_obv_Severus Alexander.jpg,"[49.63139343261719, 44.74287796020508, 228.9509735107422, 281.5954895019531]"
1058,Severus Alexander,images/1058_obv_Severus Alexander.jpg,"[57, 57, 223, 257]"
1059,Severus Alexander,images/1059_obv_Severus Alexander.jpg,"[70, 47, 240, 279]"
1060,Severus Alexander,images/1060_obv_Severus Alexander.jpg,"[64, 51, 238, 288]"
1061,Severus Alexander,images/1061_obv_Severus Alexander.jpg,"[71, 41, 238, 289]"
1062,Severus Alexander,images/1062_obv_Severus Alexander.jpg,"[55, 45, 226, 281]"
1063,Severus Alexander,images/1063_obv_Severus Alexander.jpg,"[62, 59, 247, 281]"
1064,Severus Alexander,images/1064_obv_Severus Alexander.jpg,"[35.58677291870117, 34.744544982910156, 256.47418212890625, 291.4095153808594]"
1065,Severus Alexander,images/1065_obv_Severus Alexander.jpg,"[80, 54, 247, 283]"
1066,Severus Alexander,images/1066_obv_Severus Alexander.jpg,"[56, 28, 232, 282]"
1067,Severus Alexander,images/1067_obv_Severus Alexander.jpg,"[39.63400650024414, 26.548831939697266, 258.8371276855469, 290.6739501953125]"
1068,Severus Alexander,images/1068_obv_Severus Alexander.jpg,"[60, 50, 223, 280]"
1069,Severus Alexander,images/1069_obv_Severus Alexander.jpg,"[67, 62, 228, 278]"
1070,Severus Alexander,images/1070_obv_Severus Alexander.jpg,"[61, 53, 246, 284]"
1071,Severus Alexander,images/1071_obv_Severus Alexander.jpg,"[41, 50, 237, 292]"
1072,Severus Alexander,images/1072_obv_Severus Alexander.jpg,"[38.71035385131836, 42.3916015625, 272.3006286621094, 287.2303161621094]"
1073,Severus Alexander,images/1073_obv_Severus Alexander.jpg,"[72, 59, 227, 284]"
1074,Severus Alexander,images/1074_obv_Severus Alexander.jpg,"[72, 33, 237, 279]"
1075,Severus Alexander,images/1075_obv_Severus Alexander.jpg,"[57, 54, 227, 283]"
1076,Severus Alexander,images/1076_obv_Severus Alexander.jpg,"[80, 62, 245, 285]"
1077,Severus Alexander,images/1077_obv_Severus Alexander.jpg,"[77, 60, 237, 274]"
1078,Caligula,images/1078_obv_Gaius_Caligula.jpg,"[88, 50, 235, 258]"
1079,Caligula,images/1079_obv_Gaius_Caligula__Augustus.jpg,"[53, 31, 218, 276]"
1080,Caligula,images/1080_obv_Gaius_Caligula.jpg,"[65, 80, 224, 215]"
1081,Caligula,images/1081_obv_Gaius_Caligula.jpg,"[55, 102, 270, 165]"
1082,Caligula,images/1082_obv_Gaius_Caligula.jpg,"[68, 97, 249, 215]"
1083,Caligula,images/1083_obv_Gaius_Caligula.jpg,"[4.664611339569092, 31.76816749572754, 231.36256408691406, 287.68414306640625]"
1084,Caligula,images/1084_obv_Gaius_Caligula.jpg,"[78, 27, 219, 260]"
1085,Caligula,images/1085_obv_Gaius_Caligula.jpg,"[40.865360260009766, 55.40236282348633, 255.85751342773438, 283.2852478027344]"
1086,Caligula,images/1086_obv_Gaius_Caligula.jpg,"[100, 44, 226, 270]"
1087,Caligula,images/1087_obv_Gaius_Caligula.jpg,"[90, 51, 213, 261]"
1088,Caligula,images/1088_obv_Gaius_Caligula.jpg,"[80, 50, 236, 250]"
1089,Caligula,images/1089_obv_Gaius_Caligula.jpg,"[79, 44, 220, 229]"
1090,Caligula,images/1090_obv_Gaius_Caligula.jpg,"[66, 48, 220, 268]"
1091,Caligula,images/1091_obv_Gaius_Caligula.jpg,"[47, 28, 207, 241]"
1092,Caligula,images/1092_obv_Gaius_Caligula.jpg,"[74, 51, 236, 283]"
1093,Caligula,images/1093_obv_Gaius_Caligula.jpg,"[84, 77, 220, 266]"
1094,Caligula,images/1094_obv_Gaius_Caligula__Augustus.jpg,"[60, 68, 238, 265]"
1095,Caligula,images/1095_obv_Gaius_Caligula__Agrippina the Elder.jpg,"[49, 37, 224, 262]"
1096,Caligula,images/1096_obv_Gaius_Caligula__Agrippina the Elder.jpg,"[43, 37, 188, 283]"
1097,Caligula,images/1097_obv_Gaius_Caligula.jpg,"[64, 84, 249, 224]"
1098,Caligula,images/1098_obv_Gaius_Caligula.jpg,"[76, 102, 250, 216]"
1099,Caligula,images/1099_obv_Gaius_Caligula__Germanicus.jpg,"[93, 32, 208, 277]"
1100,Caligula,images/1100_obv_Gaius_Caligula.jpg,"[58, 32, 202, 269]"
1101,Caligula,images/1101_obv_Gaius_Caligula.jpg,"[85, 62, 246, 278]"
1104,Caligula,images/1104_obv_Gaius_Caligula__Germanicus.jpg,"[83, 73, 232, 260]"
1105,Caligula,images/1105_obv_Gaius_Caligula__Germanicus.jpg,"[78, 45, 250, 260]"
1106,Caligula,images/1106_obv_Gaius_Caligula.jpg,"[59.91018295288086, 57.13210678100586, 211.05458068847656, 266.290771484375]"
1107,Caligula,images/1107_obv_Gaius_Caligula.jpg,"[80, 33, 215, 252]"
1108,Caligula,images/1108_obv_Gaius_Caligula__Antonia Minor.jpg,"[82, 75, 223, 294]"
1109,Caligula,images/1109_obv_Gaius_Caligula.jpg,"[45.26621627807617, 59.03565979003906, 292.5278625488281, 283.61566162109375]"
1110,Caligula,images/1110_obv_Gaius_Caligula__Augustus.jpg,"[80, 27, 223, 243]"
1111,Caligula,images/1111_obv_Gaius_Caligula.jpg,"[67, 38, 212, 255]"
1112,Caligula,images/1112_obv_Gaius_Caligula.jpg,"[71, 44, 227, 257]"
1113,Caligula,images/1113_obv_Gaius_Caligula.jpg,"[90, 44, 228, 258]"
1114,Caligula,images/1114_obv_Gaius_Caligula.jpg,"[54, 14, 275, 326]"
1115,Caligula,images/1115_obv_Gaius_Caligula.jpg,"[67.8935546875, 66.61614227294922, 255.79541015625, 272.73583984375]"
1116,Caligula,images/1116_obv_Gaius_Caligula.jpg,"[81, 42, 231, 227]"
1117,Caligula,images/1117_obv_Augustus__Gaius_Caligula.jpg,"[63, 40, 224, 248]"
1118,Caligula,images/1118_obv_Gaius_Caligula.jpg,"[67, 37, 231, 250]"
1119,Caligula,images/1119_obv_Gaius_Caligula.jpg,"[80, 33, 248, 254]"
1120,Caligula,images/1120_obv_Augustus__Gaius_Caligula.jpg,"[73, 49, 258, 276]"
1121,Caligula,images/1121_obv_Gaius_Caligula.jpg,"[85, 40, 226, 264]"
1122,Caligula,images/1122_obv_Gaius_Caligula.jpg,"[83, 64, 235, 257]"
1123,Caligula,images/1123_obv_Augustus__Gaius_Caligula.jpg,"[81, 33, 252, 271]"
1124,Caligula,images/1124_obv_Gaius_Caligula__Agrippina the Younger__Julia Livilla__Drusilla.jpg,"[97, 51, 228, 250]"
1125,Caligula,images/1125_obv_Gaius_Caligula.jpg,"[77, 39, 221, 270]"
1126,Caligula,images/1126_obv_Gaius_Caligula.jpg,"[68, 87, 244, 184]"
1127,Caligula,images/1127_obv_Gaius_Caligula.jpg,"[59, 91, 251, 197]"
1128,Caligula,images/1128_obv_Gaius_Caligula.jpg,"[57, 78, 227, 209]"
1129,Caligula,images/1129_obv_Gaius_Caligula__Germanicus.jpg,"[73, 49, 200, 243]"
1130,Caligula,images/1130_obv_Gaius_Caligula.jpg,"[62, 41, 229, 233]"
1131,Caligula,images/1131_obv_Gaius_Caligula.jpg,"[78, 22, 241, 214]"
1132,Caligula,images/1132_obv_Augustus__Gaius_Caligula.jpg,"[72, 40, 229, 271]"
1133,Caligula,images/1133_obv_Gaius_Caligula.jpg,"[82, 48, 227, 254]"
1134,Caligula,images/1134_obv_Gaius_Caligula.jpg,"[75, 39, 239, 269]"
1135,Caligula,images/1135_obv_Gaius_Caligula.jpg,"[76, 45, 227, 272]"
1136,Caligula,images/1136_obv_Gaius_Caligula.jpg,"[75, 42, 237, 267]"
1137,Caligula,images/1137_obv_Gaius_Caligula.jpg,"[69, 43, 219, 264]"
1138,Caligula,images/1138_obv_Gaius_Caligula.jpg,"[80, 119, 258, 214]"
1139,Caligula,images/1139_obv_Gaius_Caligula.jpg,"[82, 32, 228, 266]"
1140,Caligula,images/1140_obv_Gaius_Caligula__Agrippina the Younger__Julia Livilla__Drusilla.jpg,"[32.33942794799805, 44.95576477050781, 265.1758728027344, 291.39947509765625]"
1141,Caligula,images/1141_obv_Augustus__Gaius_Caligula.jpg,"[78, 40, 234, 264]"
1142,Caligula,images/1142_obv_Gaius_Caligula__Drusus the Elder__Drusus Caesar.jpg,"[25.407712936401367, 43.06603240966797, 262.5907897949219, 287.88177490234375]"
1143,Caligula,images/1143_obv_Gaius_Caligula__Augustus.jpg,"[82, 31, 248, 276]"
1144,Caligula,images/1144_obv_Gaius_Caligula.jpg,"[103, 34, 221, 265]"
1145,Caligula,images/1145_obv_Gaius_Caligula.jpg,"[70, 58, 231, 260]"
1146,Caligula,images/1146_obv_Gaius_Caligula.jpg,"[96, 39, 237, 245]"
1147,Caligula,images/1147_obv_Gaius_Caligula.jpg,"[76, 20, 208, 229]"
1148,Caligula,images/1148_obv_Gaius_Caligula.jpg,"[86, 50, 227, 244]"
1149,Caligula,images/1149_obv_Gaius_Caligula.jpg,"[74, 40, 225, 260]"
1150,Caligula,images/1150_obv_Gaius_Caligula__Agrippina the Elder.jpg,"[60, 63, 218, 282]"
1151,Caligula,images/1151_obv_Augustus__Gaius_Caligula.jpg,"[83, 40, 219, 268]"
1152,Caligula,images/1152_obv_Augustus__Gaius_Caligula.jpg,"[91, 42, 221, 259]"
1153,Caligula,images/1153_obv_Gaius_Caligula__Augustus.jpg,"[68, 60, 200, 274]"
1154,Caligula,images/1154_obv_Gaius_Caligula__Augustus.jpg,"[39, 43, 193, 277]"
1155,Caligula,images/1155_obv_Gaius_Caligula__Germanicus.jpg,"[64, 57, 228, 268]"
1156,Caligula,images/1156_obv_Gaius_Caligula__Agrippina the Elder.jpg,"[78, 77, 226, 267]"
1157,Caligula,images/1157_obv_Gaius_Caligula__Augustus.jpg,"[50, 45, 211, 271]"
1158,Caligula,images/1158_obv_Gaius_Caligula.jpg,"[76, 44, 231, 261]"
1159,Caligula,images/1159_obv_Gaius_Caligula__Augustus.jpg,"[71, 22, 217, 257]"
1160,Caligula,images/1160_obv_Gaius_Caligula.jpg,"[104, 42, 246, 272]"
1161,Caligula,images/1161_obv_Gaius_Caligula__Agrippina the Younger__Julia Livilla__Drusilla.jpg,"[50.194419860839844, 51.744571685791016, 255.38250732421875, 290.69244384765625]"
1162,Caligula,images/1162_obv_Gaius_Caligula.jpg,"[78, 40, 250, 233]"
1163,Caligula,images/1163_obv_Gaius_Caligula.jpg,"[89, 33, 218, 251]"
1164,Caligula,images/1164_obv_Gaius_Caligula.jpg,"[75, 34, 213, 257]"
1165,Caligula,images/1165_obv_Gaius_Caligula.jpg,"[96, 40, 242, 259]"
1166,Caligula,images/1166_obv_Gaius_Caligula.jpg,"[60, 75, 255, 189]"
1167,Caligula,images/1167_obv_Gaius_Caligula.jpg,"[78, 32, 231, 252]"
1168,Caligula,images/1168_obv_Gaius_Caligula.jpg,"[58, 90, 247, 199]"
1169,Caligula,images/1169_obv_Gaius_Caligula.jpg,"[49, 91, 247, 208]"
1170,Caligula,images/1170_obv_Gaius_Caligula.jpg,"[75, 82, 257, 190]"
1171,Caligula,images/1171_obv_Gaius_Caligula.jpg,"[82, 39, 224, 255]"
1172,Caligula,images/1172_obv_Gaius_Caligula.jpg,"[87, 42, 225, 268]"
1173,Caligula,images/1173_obv_Gaius_Caligula.jpg,"[75, 58, 235, 272]"
1174,Caligula,images/1174_obv_Gaius_Caligula.jpg,"[70, 82, 219, 263]"
1175,Caligula,images/1175_obv_Gaius_Caligula.jpg,"[95, 108, 263, 229]"
1176,Caligula,images/1176_obv_Gaius_Caligula.jpg,"[64, 77, 260, 231]"
1177,Caligula,images/1177_obv_Gaius_Caligula.jpg,"[42.598140716552734, 49.78190994262695, 266.69952392578125, 292.7373962402344]"
1178,Caligula,images/1178_obv_Augustus__Gaius_Caligula.jpg,"[71, 54, 240, 258]"
1179,Caligula,images/1179_obv_Gaius_Caligula.jpg,"[93, 46, 212, 252]"
1180,Caligula,images/1180_obv_Augustus__Gaius_Caligula.jpg,"[68, 42, 241, 267]"
1181,Caligula,images/1181_obv_Gaius_Caligula.jpg,"[29, 12, 260, 255]"
1182,Caligula,images/1182_obv_Gaius_Caligula.jpg,"[71, 34, 214, 254]"
1183,Caligula,images/1183_obv_Gaius_Caligula.jpg,"[81, 52, 239, 267]"
1184,Caligula,images/1184_obv_Gaius_Caligula__Augustus.jpg,"[68, 47, 202, 253]"
1185,Caligula,images/1185_obv_Gaius_Caligula.jpg,"[59, 85, 242, 186]"
1186,Caligula,images/1186_obv_Gaius_Caligula.jpg,"[53, 51, 239, 250]"
1187,Caligula,images/1187_obv_Augustus__Gaius_Caligula.jpg,"[95, 49, 234, 284]"
1188,Caligula,images/1188_obv_Gaius_Caligula.jpg,"[39.10874938964844, 45.50543212890625, 213.5516357421875, 282.58087158203125]"
1189,Caligula,images/1189_obv_Gaius_Caligula.jpg,"[20, 30, 206, 257]"
1190,Caligula,images/1190_obv_Gaius_Caligula.jpg,"[31.364133834838867, 45.482421875, 277.866943359375, 292.2249450683594]"
1191,Caligula,images/1191_obv_Gaius_Caligula.jpg,"[76, 33, 243, 247]"
1192,Caligula,images/1192_obv_Gaius_Caligula.jpg,"[89, 47, 217, 249]"
1193,Caligula,images/1193_obv_Augustus__Gaius_Caligula.jpg,"[74, 35, 230, 254]"
1194,Caligula,images/1194_obv_Augustus__Gaius_Caligula.jpg,"[79, 51, 238, 277]"
1195,Caligula,images/1195_obv_Augustus__Gaius_Caligula.jpg,"[96, 35, 255, 256]"
1196,Caligula,images/1196_obv_Augustus__Gaius_Caligula.jpg,"[74, 40, 247, 274]"
1197,Caligula,images/1197_obv_Augustus__Gaius_Caligula.jpg,"[77, 78, 230, 281]"
1198,Caligula,images/1198_obv_Augustus__Gaius_Caligula.jpg,"[69, 40, 216, 268]"
1199,Caligula,images/1199_obv_Gaius_Caligula.jpg,"[58, 35, 245, 250]"
1200,Caligula,images/1200_obv_Gaius_Caligula.jpg,"[94, 40, 238, 250]"
1201,Caligula,images/1201_obv_Gaius_Caligula.jpg,"[60, 75, 211, 272]"
1202,Caligula,images/1202_obv_Gaius_Caligula.jpg,"[83, 32, 224, 215]"
1203,Caligula,images/1203_obv_Gaius_Caligula.jpg,"[80, 53, 234, 240]"
1204,Caligula,images/1204_obv_Gaius_Caligula.jpg,"[77, 3, 244, 248]"
1205,Caligula,images/1205_obv_Gaius_Caligula.jpg,"[88, 32, 222, 253]"
1206,Caligula,images/1206_obv_Gaius_Caligula.jpg,"[75, 11, 227, 271]"
1207,Caligula,images/1207_obv_Gaius_Caligula.jpg,"[94, 51, 230, 275]"
1208,Caligula,images/1208_obv_Augustus__Gaius_Caligula.jpg,"[14, 76, 252, 225]"
1209,Caligula,images/1209_obv_Gaius_Caligula.jpg,"[70, 39, 231, 265]"
1210,Caligula,images/1210_obv_Gaius_Caligula.jpg,"[77, 40, 230, 270]"
1211,Caligula,images/1211_obv_Gaius_Caligula.jpg,"[85.71283721923828, 1.253757357597351, 250.4515838623047, 260.0354919433594]"
1212,Caligula,images/1212_obv_Gaius_Caligula.jpg,"[67, 59, 212, 278]"
1213,Caligula,images/1213_obv_Gaius_Caligula.jpg,"[69, 49, 223, 268]"
1214,Caligula,images/1214_obv_Gaius_Caligula.jpg,"[93, 51, 231, 272]"
1215,Caligula,images/1215_obv_Gaius_Caligula.jpg,"[78, 70, 228, 273]"
1216,Caligula,images/1216_obv_Gaius_Caligula.jpg,"[56, 39, 218, 273]"
1217,Caligula,images/1217_obv_Gaius_Caligula.jpg,"[50, 49, 216, 278]"
1218,Caligula,images/1218_obv_Gaius_Caligula.jpg,"[91, 45, 245, 240]"
1219,Caligula,images/1219_obv_Gaius_Caligula.jpg,"[91, 40, 222, 278]"
1220,Caligula,images/1220_obv_Gaius_Caligula.jpg,"[65, 47, 224, 263]"
1221,Caligula,images/1221_obv_Gaius_Caligula.jpg,"[32.005401611328125, 53.5040168762207, 264.69769287109375, 290.56805419921875]"
1222,Caligula,images/1222_obv_Gaius_Caligula.jpg,"[74, 42, 217, 287]"
1223,Caligula,images/1223_obv_Gaius_Caligula.jpg,"[76, 62, 232, 261]"
1224,Caligula,images/1224_obv_Gaius_Caligula.jpg,"[63, 49, 224, 259]"
1225,Caligula,images/1225_obv_Gaius_Caligula.jpg,"[78, 73, 217, 264]"
1226,Caligula,images/1226_obv_Gaius_Caligula.jpg,"[55, 70, 228, 298]"
1227,Caligula,images/1227_obv_Gaius_Caligula.jpg,"[73, 42, 237, 250]"
1228,Caligula,images/1228_obv_Gaius_Caligula.jpg,"[54, 58, 240, 271]"
1229,Caligula,images/1229_obv_Gaius_Caligula.jpg,"[56, 44, 212, 251]"
1230,Caligula,images/1230_obv_Gaius_Caligula.jpg,"[94, 32, 242, 278]"
1231,Caligula,images/1231_obv_Gaius_Caligula.jpg,"[63, 43, 233, 263]"
1232,Caligula,images/1232_obv_Gaius_Caligula.jpg,"[80, 45, 229, 258]"
1233,Caligula,images/1233_obv_Gaius_Caligula.jpg,"[86, 53, 232, 270]"
